id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgwdsGUnFmeLLbz7J-d4AaABAg.8cfE4VA89zY8cfLetQ6Kk1		1	2018-02-15 03:30:25	mr.potato head	William John Meegan YES you deranged old fart, a jew is the head of the KKK....so old and still this stupid?	UC_98KIk5vjYiQ8ko-EJlUBw	http://www.youtube.com/channel/UC_98KIk5vjYiQ8ko-EJlUBw	1	UgwdsGUnFmeLLbz7J-d4AaABAg	William John Meegan
UgwdsGUnFmeLLbz7J-d4AaABAg.8cfE4VA89zY8cfLEvas2MI		0	2018-02-15 03:26:44	MGTOW 4 Life	All.trumptards Are.racist The truth hurts, nazi pig.	UCnjPn4gSk6BecANblp5S0Ag	http://www.youtube.com/channel/UCnjPn4gSk6BecANblp5S0Ag	1	UgwdsGUnFmeLLbz7J-d4AaABAg	William John Meegan
UgwdsGUnFmeLLbz7J-d4AaABAg.8cfE4VA89zY8cfKO3UI_M8		0	2018-02-15 03:19:15	Red Milk	How does KKK tie into this? Sorry, as a democrat I don't blame a group built on hate and such. I blame the goverment for allowing anyone with a gun licence to buy a automatic rifle at our local Walmart. I blame the kid for not being mature enough to get some sort of help after he got those thoughts, I blame very few people but I will not blame someone who doesn't have any role in this situation.	UCzycbmlp615BUGPQgc0mS5g	http://www.youtube.com/channel/UCzycbmlp615BUGPQgc0mS5g	1	UgwdsGUnFmeLLbz7J-d4AaABAg	William John Meegan
UgwdsGUnFmeLLbz7J-d4AaABAg.8cfE4VA89zY8cfJ4MpHDWI		1	2018-02-15 03:07:49	Jojo Susu	Spoken like a true retardican.	UCLkowbAN7l97W7LX6nZvl1w	http://www.youtube.com/channel/UCLkowbAN7l97W7LX6nZvl1w	1	UgwdsGUnFmeLLbz7J-d4AaABAg	William John Meegan
UgwdsGUnFmeLLbz7J-d4AaABAg.8cfE4VA89zY8cfINfEmYej		0	2018-02-15 03:01:43	SealClubber420	Or it was the batshit crazy as the guy that actually did the shooting. But hey its gonna be someone else fault I.e trump, democrates, republican.	UCq3yPVvioneG_BfNoE4l8hA	http://www.youtube.com/channel/UCq3yPVvioneG_BfNoE4l8hA	1	UgwdsGUnFmeLLbz7J-d4AaABAg	William John Meegan
UgwdsGUnFmeLLbz7J-d4AaABAg.8cfE4VA89zY8cfHxrU1m3f		1	2018-02-15 02:58:03	Rex Maynard	William John Meegan It's time to take these saten followers and Thier puppets O U T.Our govt .is filled with these.	UCh2tTD74-Ar79LF6EnyENsw	http://www.youtube.com/channel/UCh2tTD74-Ar79LF6EnyENsw	1	UgwdsGUnFmeLLbz7J-d4AaABAg	William John Meegan
UgwdsGUnFmeLLbz7J-d4AaABAg.8cfE4VA89zY8cfGhtbxwoo		14	2018-02-15 02:47:08	All.trumptards Are.racist	William John Meegan You sound batshit.	UCZx2ZzlcqxwGOUO285l-pBQ	http://www.youtube.com/channel/UCZx2ZzlcqxwGOUO285l-pBQ	1	UgwdsGUnFmeLLbz7J-d4AaABAg	William John Meegan
UgwfMSHbl9_es0rlsA54AaABAg	0	0	2018-02-15 02:23:52	Jeremy Parsons	i see no panic, i see people just standing around doing nothing in groups waiting for que for action for camera time	UC1MtwWxD2BA8WHSIZptJgxw	http://www.youtube.com/channel/UC1MtwWxD2BA8WHSIZptJgxw	0		
UgwyAvXo-HgYv6HI2IV4AaABAg	3	0	2018-02-15 02:23:43	RAGE GAGE	Why do people suck so much?	UCpvE4WMo5-V1VnbNrHeXBMQ	http://www.youtube.com/channel/UCpvE4WMo5-V1VnbNrHeXBMQ	0		
UgwyAvXo-HgYv6HI2IV4AaABAg.8cfE1Heb66a8cfOLY7g_vA		0	2018-02-15 03:53:51	Peter Sorensen	God made them! The master builder!	UCM6xXyva_N1FS128fEnfWJg	http://www.youtube.com/channel/UCM6xXyva_N1FS128fEnfWJg	1	UgwyAvXo-HgYv6HI2IV4AaABAg	RAGE GAGE
UgwyAvXo-HgYv6HI2IV4AaABAg.8cfE1Heb66a8cfN6gvJxFR		0	2018-02-15 03:43:05	dave parga	RAGE GAGE yeah I know his girlfriend should have gone down on him a little more often than that.	UCaEakKBHeJUDWLhpS3lipMQ	http://www.youtube.com/channel/UCaEakKBHeJUDWLhpS3lipMQ	1	UgwyAvXo-HgYv6HI2IV4AaABAg	RAGE GAGE
UgwyAvXo-HgYv6HI2IV4AaABAg.8cfE1Heb66a8cfEqBfh8iE		0	2018-02-15 02:30:48	3rd bomb	RAGE GAGE yeah I know his girlfriend should've let him down a little nicer than that	UCCh3Z64BjsAdopDnqIxqLXw	http://www.youtube.com/channel/UCCh3Z64BjsAdopDnqIxqLXw	1	UgwyAvXo-HgYv6HI2IV4AaABAg	RAGE GAGE
UgwbO-EaZmp712xNolh4AaABAg	2	10	2018-02-15 02:23:32	JSmith DRAGON013	A Dreamer?	UCf55UlEZyoBRtmUXMVCsySw	http://www.youtube.com/channel/UCf55UlEZyoBRtmUXMVCsySw	0		
UgwbO-EaZmp712xNolh4AaABAg.8cfE-wsTxwZ8cfOCDRN92M		0	2018-02-15 03:52:35	Vernon Laux	A democRAT....	UCw6sBSuVSU8-IlWlhy98jmg	http://www.youtube.com/channel/UCw6sBSuVSU8-IlWlhy98jmg	1	UgwbO-EaZmp712xNolh4AaABAg	JSmith DRAGON013
UgwbO-EaZmp712xNolh4AaABAg.8cfE-wsTxwZ8cfJuQyper1		0	2018-02-15 03:15:04	Wonder_9	JSmith DRAGON013 no	UC43mYeHpDNzAvE83Eytk1WQ	http://www.youtube.com/channel/UC43mYeHpDNzAvE83Eytk1WQ	1	UgwbO-EaZmp712xNolh4AaABAg	JSmith DRAGON013
Ugxa0B4CNCDthxXpG8x4AaABAg	0	1	2018-02-15 02:23:10	Gridlock Gamer	Hispanic, Democrat, Muslim-Jihadi-Sympathizer. Looks like we got another winner. The problem here is multi-culturalism, Leftism, and Islam. He is a registered Democrat. He wore the MAGA hat to mock Republicans and Conservatives.	UC0DCqW-MYdn6mJDRQNmqWzA	http://www.youtube.com/channel/UC0DCqW-MYdn6mJDRQNmqWzA	0		
UgwLZeh9vs4kJNXzMRR4AaABAg	1	7	2018-02-15 02:22:57	Jupiter MacWillow	Look for the psychiatric drugs. They&#39;re always there in these cases.	UCdNBGMP4GLfX_ErXjnNyaoQ	http://www.youtube.com/channel/UCdNBGMP4GLfX_ErXjnNyaoQ	0		
UgwLZeh9vs4kJNXzMRR4AaABAg.8cfDwf5mRsy8cfHhJWUKTe		0	2018-02-15 02:55:48	Andreas Knezevic	Hey Jup... look for your brain...	UCuSCE96b_1mgNpljE4psQew	http://www.youtube.com/channel/UCuSCE96b_1mgNpljE4psQew	1	UgwLZeh9vs4kJNXzMRR4AaABAg	Jupiter MacWillow
Ugzc5bsw7AQAu1PRUsl4AaABAg	2	0	2018-02-15 02:22:43	ashley schaeffer	Big deal..just another day in &#39;murica	UCNI3AO9iJhmKGVqGi2JR7AA	http://www.youtube.com/channel/UCNI3AO9iJhmKGVqGi2JR7AA	0		
Ugzc5bsw7AQAu1PRUsl4AaABAg.8cfDuycVOsR8cgMadRWCkw		0	2018-02-15 12:57:49	ashley schaeffer	dave parga i know. Thank you. Now back to your regularly scheduled mass shooting	UCNI3AO9iJhmKGVqGi2JR7AA	http://www.youtube.com/channel/UCNI3AO9iJhmKGVqGi2JR7AA	1	Ugzc5bsw7AQAu1PRUsl4AaABAg	ashley schaeffer
Ugzc5bsw7AQAu1PRUsl4AaABAg.8cfDuycVOsR8cfN92LJy86		0	2018-02-15 03:43:24	dave parga	you are very wise.	UCaEakKBHeJUDWLhpS3lipMQ	http://www.youtube.com/channel/UCaEakKBHeJUDWLhpS3lipMQ	1	Ugzc5bsw7AQAu1PRUsl4AaABAg	ashley schaeffer
UgyZnkgsMjxFmyvKdJZ4AaABAg	51	43	2018-02-15 02:22:42	Anonymous	Great job in keeping the country safe Trump. What an incompetent fool.	UC_BrVXOWPJ9wd_QgjS4_h5w	http://www.youtube.com/channel/UC_BrVXOWPJ9wd_QgjS4_h5w	0		
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfOseFQnv4		0	2018-02-15 03:58:31	Beyond_the_Infinite	Anonymous  You can't provide any references or links to support your claim that Trump blamed Obama for all the mass murders.  You have nothing.  You are nothing but a fucking liar and a troll.	UCd249RWXVoLdpdKg7bh2ujQ	http://www.youtube.com/channel/UCd249RWXVoLdpdKg7bh2ujQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfOFIUI5eH		0	2018-02-15 03:53:00	Mr. Poothtick	Oh my fucking GOODNESS. WHAT THE FUCK DID PRESIDENT TRUMP HAVE ANYTHING TO DO WITH THIS!! This is just some crazed lunatic who decided to take a gun and shoot! God, people are so oblivious to the truth! Get facts before you make a statement from your dumbass mouth.	UC9fatnJvGiZioDEuPSr9VlQ	http://www.youtube.com/channel/UC9fatnJvGiZioDEuPSr9VlQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfO4rbE9RW		0	2018-02-15 03:51:35	nick prince	fact..50% of all murders in america are by black people since you want to bring up race	UCPnUlP19OBzst0N6i0dh38w	http://www.youtube.com/channel/UCPnUlP19OBzst0N6i0dh38w	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfO0gxLOUj		0	2018-02-15 03:51:00	Karen Adams	Anonymous You are an idiot!!	UCFbiBYylORiuwiRduxuPkiA	http://www.youtube.com/channel/UCFbiBYylORiuwiRduxuPkiA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfNtMg8rwo		0	2018-02-15 03:49:52	Landon Land	So what about the sandy hook shooting Obama’s didn’t stop it	UC8BofmpVa0REnhrPLTc84LQ	http://www.youtube.com/channel/UC8BofmpVa0REnhrPLTc84LQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfNG_QYHj9		1	2018-02-15 03:44:26	Avatarblackwolf	Anonymous It's being reported the shooter was ANTIFA. Nice job Soros and Demcracts.	UCl3WJRfy1atesJBkQQAOFVQ	http://www.youtube.com/channel/UCl3WJRfy1atesJBkQQAOFVQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfNGDSmwr3		0	2018-02-15 03:44:23	snow1snow1	This started way before Trump was president. this actually started before Obama was President. this is just a sorry sign of the times and I am sorry for this family's loss and I do pray for them to find healing and meaning in this dark hour	UC0cB5xRdQ1DiHzf7gjje9cg	http://www.youtube.com/channel/UC0cB5xRdQ1DiHzf7gjje9cg	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfNFbhXH8v		0	2018-02-15 03:44:18	Richard Philpott	You are a dumb ass .	UCjib5K4IqjG_ofta88LV4zA	http://www.youtube.com/channel/UCjib5K4IqjG_ofta88LV4zA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfN1F60uAR		0	2018-02-15 03:42:21	Ace Tech	All the salt.	UCuDDIDmbYWxZ7Yr0gnWpjQA	http://www.youtube.com/channel/UCuDDIDmbYWxZ7Yr0gnWpjQA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfN0UxuLa6		0	2018-02-15 03:42:14	Teneke Tiata	Again you disrespect your own POTUS and hide behind those who HATE the people who serve the law enforcement and military yet expect the POTUS and ALL to Protect YOU!????It's because of disrespectful ungrateful unpatriotic spoiled people in society like you that innocents are suffering!!! How's about ANTIFA, Political Disruptors and ALL Liberal Vagina Wearing, Flag Burning, Dishonorable Unpatriotic Scholars/Teachers who know it ALL pick up a stick and defend the innocents since THEY Looooooove to criticize DO IT! Let's see if your able to do anything other than nag and complain!!!When crap hits the fan you run to those you despise in uniform, cry out to the POTUS you disrespected and expect someone to feel sorry for your disrespectful life!!!	UCMc7EDP9tIKKH97ABarvUhA	http://www.youtube.com/channel/UCMc7EDP9tIKKH97ABarvUhA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMza26AB3		0	2018-02-15 03:41:59	Hipolito Savin	Anonymous how many shooting happened under Obama?	UCprycqteZhpEPdjkf0meOkw	http://www.youtube.com/channel/UCprycqteZhpEPdjkf0meOkw	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMwQLSh6E		0	2018-02-15 03:41:33	rha600	HAHAHA stupid fuck.	UCmWM98g855h-68FPo9UDuAA	http://www.youtube.com/channel/UCmWM98g855h-68FPo9UDuAA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMdbU7AZE		1	2018-02-15 03:38:59	Britneyf07	Wow you stupid, I ain't a trump fan believe that. But I'm not sure if you no this but its been going on longer then his dumb ass been in office. Let's get real now you have made the dumbest comment today. Thank you very much maybe you should join trump and with y'all to brains together maybe just maybe we can get guns in these teachers hands.	UCZMhYUkPoPAAJSO4qcJWwKA	http://www.youtube.com/channel/UCZMhYUkPoPAAJSO4qcJWwKA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMcYM2O7X		0	2018-02-15 03:38:50	Becky ann	What have any other presidents done? What can they possibly do? Nothing. None of them have done anything remotely useful.	UCkekkpO6mNYNJBGIHwsQ6qg	http://www.youtube.com/channel/UCkekkpO6mNYNJBGIHwsQ6qg	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMaBS356S		0	2018-02-15 03:38:31	Browneyes rule	Anonymous all right like he's supposed to be at every single School? So getting rid of our guns is going to make us safer?? We the people have to protect ourselves from these mad people	UCb001xJwQFFIbDzuBB-n9SQ	http://www.youtube.com/channel/UCb001xJwQFFIbDzuBB-n9SQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMYTjjT4j		1	2018-02-15 03:38:09	Mr PumperKnuckles	Anonymous wow your another Antifa fucker... get a life fag stop making this shit political stepping on the graves of those children who died your disgusting!!!	UCVFQz4mzgI1lsuxtxqyZvEQ	http://www.youtube.com/channel/UCVFQz4mzgI1lsuxtxqyZvEQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMV3Iy-a5		1	2018-02-15 03:37:40	Cheep Cheep	Anonymous go fucking kill yourself faggot ass bitch	UCi5hcxs1Ds4xsDykv0L1dmw	http://www.youtube.com/channel/UCi5hcxs1Ds4xsDykv0L1dmw	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMS-jvAeK		0	2018-02-15 03:37:16	Unicron_Zen	Anonymous Damn that is very true indeed!	UCxxCBk7_JFD0Rd-Hj8r5WFw	http://www.youtube.com/channel/UCxxCBk7_JFD0Rd-Hj8r5WFw	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMLU_6acr		1	2018-02-15 03:36:22	Lebby Great	Only leftists could connect this to Trump.	UCzlD3pGcZDKm_MQtKFZEN8Q	http://www.youtube.com/channel/UCzlD3pGcZDKm_MQtKFZEN8Q	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfMAtialmw		2	2018-02-15 03:34:55	Mr Chillin	stop school bullying and gangs in schools too……many of the school shooting related to students being bullied and they hold a grudge against their bullies	UCiSnZW7rnPmUFxHRfFn8lOQ	http://www.youtube.com/channel/UCiSnZW7rnPmUFxHRfFn8lOQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfLlICQ5Vk		1	2018-02-15 03:31:17	Jack	Your a special type of stupid	UC9iAjORFfszM7oG-hfbYQlQ	http://www.youtube.com/channel/UC9iAjORFfszM7oG-hfbYQlQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfLSj_fUCc		0	2018-02-15 03:28:37	Ella Armas	Anonymous there have been so many other terrible things before trump so don’t try to blame this on him for example 9/11, Orlando pride shooting, Colorado school massacre and more so don’t even start	UCMSaH6EmbnMsVUvdOqy-leQ	http://www.youtube.com/channel/UCMSaH6EmbnMsVUvdOqy-leQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfLMGosp4H		0	2018-02-15 03:27:44	Ron Williams	+Anonymous I remember people saying the EXACT same thing you said while Obama was President. The person sitting in the oval office is irrelevant in matters such as these. But I don't expect 1/10th of Democrats are able to see this fact.	UC1hgORaWogMhna7ZNCmSIpw	http://www.youtube.com/channel/UC1hgORaWogMhna7ZNCmSIpw	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfLJOXzckK		0	2018-02-15 03:27:21	Cody Jacks	Oh yeah because this never happened before he was elected, dumbass.	UC-0x-TcDa1uzL0nm9avhxPQ	http://www.youtube.com/channel/UC-0x-TcDa1uzL0nm9avhxPQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfL3V_qPOA		1	2018-02-15 03:25:11	Jamie Whitehead	Typical liberal babal...STFU!	UCEXNlL6K1zROKrjlICebt6Q	http://www.youtube.com/channel/UCEXNlL6K1zROKrjlICebt6Q	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfL03msDMR		1	2018-02-15 03:24:42	AlChestBreachFan7	Lmao so Obama let Sandy Hook happen? Please be trolling	UCMiIgNGKVILf82pJqmxHK5w	http://www.youtube.com/channel/UCMiIgNGKVILf82pJqmxHK5w	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfKxj4Ur0M		0	2018-02-15 03:24:15	Kimberly KKV	Yeah, and what did Trump say about those mass shootings when he wasn't president?? Same rules still apply!	UCFtQLUPQW4vnWLqno1Yb9iA	http://www.youtube.com/channel/UCFtQLUPQW4vnWLqno1Yb9iA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfKwlylCZg		1	2018-02-15 03:24:07	Matt Hogan	How the fuck is this his fault	UCkrKRuB260EeJGeP09jF2qg	http://www.youtube.com/channel/UCkrKRuB260EeJGeP09jF2qg	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfKa2wc3z1		2	2018-02-15 03:21:01	Andrew Shepherd	Anonymous how the hell is his fault? Obama had more mass shootings than any president and his policies failed.	UCtQroO9GRGM0M8J1_3kTIpA	http://www.youtube.com/channel/UCtQroO9GRGM0M8J1_3kTIpA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfK_tR4QI1		1	2018-02-15 03:21:00	Polar	Anonymous this isn’t about politics. Can’t we just forget about that for one minute and pray for the families?	UCEFprkqHVL38BI_aY2PKf4A	http://www.youtube.com/channel/UCEFprkqHVL38BI_aY2PKf4A	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfKUpFBazl		0	2018-02-15 03:20:10	B1ack Dahlia	Lol you are a dumbass	UCbnNgiC5wJetrPYAr2Hi7iQ	http://www.youtube.com/channel/UCbnNgiC5wJetrPYAr2Hi7iQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfKP16RQ2Q		0	2018-02-15 03:19:22	UnknownPlayer	This happened in obamas time too	UCp1zeKU9eZV2K-dg_bfaXdQ	http://www.youtube.com/channel/UCp1zeKU9eZV2K-dg_bfaXdQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfKJucEwW2		0	2018-02-15 03:18:41	ColeSizeCole	nah, you dont know what your talking about	UC5qF5fgrZA3iHjB_pO8nt0w	http://www.youtube.com/channel/UC5qF5fgrZA3iHjB_pO8nt0w	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfK2Lwfnik		0	2018-02-15 03:16:17	The Travel Guy	FACT - 7 out of 10 of all gun deaths in America is white male suicide, not homicide. http://www.bradycampaign.org/press-room/americas-average-gun-violence-victim-is-white-and-male https://www.npr.org/2017/09/30/554789675/report-finds-suicides-are-even-more-common-than-gun-homicides https://afsp.org/about-suicide/suicide-statistics/	UCEzaoaONI-UjH1NICbz3WYQ	http://www.youtube.com/channel/UCEzaoaONI-UjH1NICbz3WYQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfJzx8shZ3		7	2018-02-15 03:15:49	American Made	Anonymous You're a moron.	UCYvHdMQGcwSLPF4S4AKOCOQ	http://www.youtube.com/channel/UCYvHdMQGcwSLPF4S4AKOCOQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfJygPtxQi		10	2018-02-15 03:15:39	JP 1980	Anonymous fuck you! How is this Trump's fault? Was Obama to blame for Sandy Hook? Loser!	UCsp37R3fI-wkjupZ2H3GFEw	http://www.youtube.com/channel/UCsp37R3fI-wkjupZ2H3GFEw	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfJnroZ_Uy		13	2018-02-15 03:14:10	Christina Calvin	How is this Trumps fault, idiot? Maybe if the teachers were armed, this wouldn’t happen.	UCbplZRypYnavY21oO7F-fzQ	http://www.youtube.com/channel/UCbplZRypYnavY21oO7F-fzQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfJNsLGclt		7	2018-02-15 03:10:29	satchel jackson	LMAO are you really blaming Trump for the actions of a lunatic?	UCyQdX50Bmcgm2Gz_hx__dhA	http://www.youtube.com/channel/UCyQdX50Bmcgm2Gz_hx__dhA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfJJbrjS6k		4	2018-02-15 03:09:54	Tom	LMFAO you a Obama Killary nutjob.	UCG1xL6_SozWWZr5J6LVylaA	http://www.youtube.com/channel/UCG1xL6_SozWWZr5J6LVylaA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfJF7zA7Bc		7	2018-02-15 03:09:17	Wonder_9	Bro I’m a liberal and I’m not a trump fan at all but shut the hell up	UC43mYeHpDNzAvE83Eytk1WQ	http://www.youtube.com/channel/UC43mYeHpDNzAvE83Eytk1WQ	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfJ6KQEgC0		5	2018-02-15 03:08:05	TastyCritters	Anonymous Pretty sure he won't do what is needed-- deporting Liberals/ Democrats.	UCbBZb4k9JLz4d8bG93thVcA	http://www.youtube.com/channel/UCbBZb4k9JLz4d8bG93thVcA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfInpsWeXl		9	2018-02-15 03:05:26	vmj255	Anonymous another liberal moron, another lie. SSDD...	UCRnFvokxpzLnGbKo6u6xqtw	http://www.youtube.com/channel/UCRnFvokxpzLnGbKo6u6xqtw	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfIX3Ac0f7		10	2018-02-15 03:03:00	Ralph Bundersnatch	I agree. He should have banned guns from democrats the day he was elected. They do seem to be registered democrats after all	UCZEYhhD5-YfJhnYsJFS4mcg	http://www.youtube.com/channel/UCZEYhhD5-YfJhnYsJFS4mcg	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfIQO6ck5F		3	2018-02-15 03:02:05	GamingVirus	Y’all are a bunch of racist KKK mother fuckers.	UC4zT6-r5nSED2lB2r32ByUw	http://www.youtube.com/channel/UC4zT6-r5nSED2lB2r32ByUw	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfHkKHTxsg		13	2018-02-15 02:56:12	Kevin Button	Anonymous cause he can totally protect every single school himself...eh you dumb asses would find an issue for that....this shooter will prob be a sharia follower....or retarded Mexican child	UCgzCivoaURkQ0xykVLAqIqA	http://www.youtube.com/channel/UCgzCivoaURkQ0xykVLAqIqA	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
UgyZnkgsMjxFmyvKdJZ4AaABAg.8cfDus3zkX48cfHRFQqdXg		35	2018-02-15 02:53:28	Fucking Degenerate	If I am not completly misstaken mass shootings occured before trump was president	UCVP4pHBCPzCJVQ6mQMDKJKw	http://www.youtube.com/channel/UCVP4pHBCPzCJVQ6mQMDKJKw	1	UgyZnkgsMjxFmyvKdJZ4AaABAg	Anonymous
